Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1696185493.3314755,54,1696185493,330334424,GPS1_Frame,42.33440399169922,-71.09634399414062,22.600000381469727,327294.28125,4689034.0,19,T
1696185494.3059282,55,1696185494,304838895,GPS1_Frame,42.334407806396484,-71.09635925292969,22.899999618530273,327293.03125,4689034.5,19,T
1696185495.3062701,56,1696185495,305194854,GPS1_Frame,42.33441162109375,-71.09637451171875,23.100000381469727,327291.8125,4689035.0,19,T
1696185496.3062146,57,1696185496,305167198,GPS1_Frame,42.33441162109375,-71.09638214111328,23.299999237060547,327290.71875,4689035.0,19,T
1696185497.3054347,58,1696185497,304394483,GPS1_Frame,42.33441925048828,-71.09639739990234,23.200000762939453,327289.65625,4689036.0,19,T
1696185498.3067915,59,1696185498,305754184,GPS1_Frame,42.33442687988281,-71.0964126586914,23.0,327288.71875,4689036.5,19,T
1696185499.331572,60,1696185499,330486059,GPS1_Frame,42.33443069458008,-71.09642028808594,22.899999618530273,327287.625,4689037.5,19,T
1696185500.3309767,61,1696185500,329863071,GPS1_Frame,42.33443832397461,-71.096435546875,22.799999237060547,327286.8125,4689038.0,19,T
1696185501.3057456,62,1696185501,304589986,GPS1_Frame,42.33444595336914,-71.09644317626953,22.799999237060547,327285.875,4689039.0,19,T
1696185502.3051286,63,1696185502,304078817,GPS1_Frame,42.334449768066406,-71.0964584350586,22.899999618530273,327284.90625,4689039.0,19,T
1696185503.3073092,64,1696185503,306230783,GPS1_Frame,42.334449768066406,-71.09647369384766,22.899999618530273,327283.6875,4689039.5,19,T
1696185504.3073287,65,1696185504,306232213,GPS1_Frame,42.33445739746094,-71.09648132324219,22.899999618530273,327282.625,4689040.5,19,T
1696185505.306581,66,1696185505,305483341,GPS1_Frame,42.33446502685547,-71.09649658203125,22.799999237060547,327281.53125,4689041.0,19,T
1696185506.333011,67,1696185506,331833839,GPS1_Frame,42.334468841552734,-71.09651184082031,22.700000762939453,327280.3125,4689041.5,19,T
1696185507.307504,68,1696185507,306433200,GPS1_Frame,42.33447265625,-71.09652709960938,22.799999237060547,327278.9375,4689042.0,19,T
1696185508.3086474,69,1696185508,307482004,GPS1_Frame,42.334476470947266,-71.09654235839844,22.700000762939453,327277.84375,4689042.5,19,T
1696185509.3084106,70,1696185509,307239532,GPS1_Frame,42.33448028564453,-71.0965576171875,22.600000381469727,327276.625,4689043.0,19,T
1696185510.308279,71,1696185510,307170152,GPS1_Frame,42.3344841003418,-71.09657287597656,22.600000381469727,327275.53125,4689043.5,19,T
1696185511.3092997,72,1696185511,308203458,GPS1_Frame,42.33448791503906,-71.09658813476562,22.700000762939453,327274.03125,4689044.0,19,T
1696185512.308136,73,1696185512,307103157,GPS1_Frame,42.33449172973633,-71.09660339355469,22.700000762939453,327272.6875,4689044.0,19,T
1696185513.3071525,74,1696185513,306044578,GPS1_Frame,42.33449172973633,-71.09662628173828,22.899999618530273,327271.3125,4689044.5,19,T
1696185514.3070865,75,1696185514,306009054,GPS1_Frame,42.33449935913086,-71.09663391113281,23.0,327270.21875,4689045.0,19,T
1696185515.3319352,76,1696185515,330865621,GPS1_Frame,42.334503173828125,-71.09664916992188,23.100000381469727,327269.28125,4689046.0,19,T
1696185516.3076138,77,1696185516,306557416,GPS1_Frame,42.334510803222656,-71.09666442871094,23.100000381469727,327268.1875,4689046.5,19,T
1696185517.3324835,78,1696185517,331515550,GPS1_Frame,42.33451843261719,-71.09667205810547,23.200000762939453,327267.25,4689047.5,19,T
1696185518.30815,79,1696185518,307082176,GPS1_Frame,42.33452224731445,-71.09668731689453,23.299999237060547,327266.3125,4689048.0,19,T
1696185519.3339946,80,1696185519,332995176,GPS1_Frame,42.334529876708984,-71.09669494628906,23.399999618530273,327265.375,4689049.0,19,T
1696185520.3341925,81,1696185520,333045721,GPS1_Frame,42.334537506103516,-71.09671020507812,23.5,327264.28125,4689049.5,19,T
1696185521.3075688,82,1696185521,306372404,GPS1_Frame,42.33454132080078,-71.09672546386719,23.600000381469727,327263.0625,4689050.0,19,T
1696185522.30935,83,1696185522,308209896,GPS1_Frame,42.33454513549805,-71.09674072265625,23.700000762939453,327261.71875,4689050.5,19,T
1696185523.3348188,84,1696185523,333736896,GPS1_Frame,42.33454895019531,-71.09675598144531,23.700000762939453,327260.34375,4689051.0,19,T
1696185524.3083777,85,1696185524,307268142,GPS1_Frame,42.33455276489258,-71.09677124023438,23.700000762939453,327258.96875,4689051.5,19,T
1696185525.3078501,86,1696185525,306821584,GPS1_Frame,42.334556579589844,-71.09679412841797,23.600000381469727,327257.625,4689052.0,19,T
1696185526.3070543,87,1696185526,305932521,GPS1_Frame,42.334556579589844,-71.09680938720703,23.600000381469727,327256.25,4689052.0,19,T
1696185527.3054714,88,1696185527,304392099,GPS1_Frame,42.334556579589844,-71.0968246459961,23.399999618530273,327254.75,4689052.0,19,T
1696185528.304659,89,1696185528,303582191,GPS1_Frame,42.334564208984375,-71.09683990478516,23.299999237060547,327253.53125,4689053.0,19,T
1696185529.3046455,90,1696185529,303543567,GPS1_Frame,42.33456802368164,-71.09685516357422,23.100000381469727,327252.5625,4689053.5,19,T
1696185530.3046684,91,1696185530,303547382,GPS1_Frame,42.33457565307617,-71.09686279296875,22.799999237060547,327251.625,4689054.0,19,T
1696185531.305362,92,1696185531,304276227,GPS1_Frame,42.33457946777344,-71.09687805175781,22.5,327250.53125,4689054.5,19,T
1696185532.305315,93,1696185532,304232120,GPS1_Frame,42.3345832824707,-71.09689331054688,22.299999237060547,327249.46875,4689055.5,19,T
1696185533.331838,94,1696185533,330841064,GPS1_Frame,42.334590911865234,-71.09690856933594,22.100000381469727,327248.375,4689056.0,19,T
1696185534.3314953,95,1696185534,330719232,GPS1_Frame,42.334598541259766,-71.09691619873047,22.100000381469727,327247.15625,4689056.5,19,T
1696185535.333182,96,1696185535,332082271,GPS1_Frame,42.33460235595703,-71.09693145751953,22.0,327246.0625,4689057.0,19,T
1696185536.3125913,97,1696185536,311439514,GPS1_Frame,42.3346061706543,-71.0969467163086,22.0,327244.84375,4689058.0,19,T
1696185537.307672,98,1696185537,306616544,GPS1_Frame,42.33460998535156,-71.09696197509766,21.899999618530273,327243.625,4689058.5,19,T
1696185538.3325038,99,1696185538,331362247,GPS1_Frame,42.334617614746094,-71.09697723388672,21.899999618530273,327242.6875,4689059.0,19,T
1696185539.306702,100,1696185539,305620670,GPS1_Frame,42.334625244140625,-71.09698486328125,21.899999618530273,327241.875,4689060.0,19,T
1696185540.307551,101,1696185540,306448936,GPS1_Frame,42.334632873535156,-71.09700012207031,21.899999618530273,327240.8125,4689061.0,19,T
1696185541.332575,102,1696185541,331466674,GPS1_Frame,42.33463668823242,-71.09700775146484,21.899999618530273,327239.84375,4689061.5,19,T
1696185542.3075376,103,1696185542,306433677,GPS1_Frame,42.33464431762695,-71.0970230102539,21.899999618530273,327238.78125,4689062.0,19,T
1696185543.3326302,104,1696185543,331556797,GPS1_Frame,42.334651947021484,-71.09703826904297,21.899999618530273,327237.6875,4689063.0,19,T
1696185544.3078487,105,1696185544,306734561,GPS1_Frame,42.334659576416016,-71.0970458984375,21.899999618530273,327236.90625,4689064.0,19,T
1696185545.3132086,106,1696185545,312126636,GPS1_Frame,42.33466720581055,-71.09706115722656,22.0,327235.9375,4689064.5,19,T
1696185546.3076916,107,1696185546,306640386,GPS1_Frame,42.33467102050781,-71.0970687866211,22.100000381469727,327235.0,4689065.5,19,T
1696185547.3095107,108,1696185547,308515548,GPS1_Frame,42.334678649902344,-71.09708404541016,22.100000381469727,327233.90625,4689066.0,19,T
1696185548.3067083,109,1696185548,305969476,GPS1_Frame,42.33468246459961,-71.09709930419922,22.0,327232.6875,4689066.5,19,T
1696185549.3062756,110,1696185549,305287122,GPS1_Frame,42.33469009399414,-71.09710693359375,22.100000381469727,327232.03125,4689067.0,19,T
1696185550.332007,111,1696185550,330906867,GPS1_Frame,42.33469009399414,-71.09711456298828,22.200000762939453,327231.0625,4689067.5,19,T
1696185551.3328865,112,1696185551,331690788,GPS1_Frame,42.33469772338867,-71.09712982177734,22.299999237060547,327230.125,4689068.5,19,T
1696185552.3089519,113,1696185552,308016777,GPS1_Frame,42.33470153808594,-71.09713745117188,22.5,327229.3125,4689069.0,19,T
1696185553.3081136,114,1696185553,307018518,GPS1_Frame,42.33470916748047,-71.09715270996094,22.600000381469727,327228.375,4689069.5,19,T
1696185554.307657,115,1696185554,306596040,GPS1_Frame,42.334716796875,-71.09716033935547,22.700000762939453,327227.4375,4689070.5,19,T
1696185555.3078392,116,1696185555,306757211,GPS1_Frame,42.334720611572266,-71.09717559814453,22.799999237060547,327226.625,4689071.0,19,T
1696185556.307769,117,1696185556,306717634,GPS1_Frame,42.3347282409668,-71.09718322753906,22.899999618530273,327225.6875,4689071.5,19,T
1696185557.3327963,118,1696185557,331727981,GPS1_Frame,42.33473205566406,-71.09719848632812,22.899999618530273,327224.71875,4689072.5,19,T
1696185558.3079062,119,1696185558,306829214,GPS1_Frame,42.33475112915039,-71.09719848632812,23.700000762939453,327224.90625,4689074.0,19,T
1696185559.308174,120,1696185559,307106256,GPS1_Frame,42.33476257324219,-71.09719848632812,24.0,327224.40625,4689075.5,19,T
1696185560.3082705,121,1696185560,307165384,GPS1_Frame,42.33476638793945,-71.09721374511719,24.0,327223.3125,4689076.0,19,T
1696185561.3069515,122,1696185561,305882215,GPS1_Frame,42.33477020263672,-71.09722900390625,23.899999618530273,327222.09375,4689076.5,19,T
1696185562.308162,123,1696185562,307118177,GPS1_Frame,42.33477020263672,-71.09724426269531,24.0,327221.0,4689076.5,19,T
1696185563.307298,124,1696185563,306240797,GPS1_Frame,42.33477783203125,-71.09725189208984,23.899999618530273,327220.0625,4689077.5,19,T
1696185564.3080888,125,1696185564,307044267,GPS1_Frame,42.334781646728516,-71.0972671508789,23.899999618530273,327218.96875,4689078.0,19,T
1696185565.332877,126,1696185565,331789970,GPS1_Frame,42.33478927612305,-71.09728240966797,23.899999618530273,327217.875,4689079.0,19,T
1696185566.3080163,127,1696185566,306941032,GPS1_Frame,42.33479690551758,-71.0972900390625,23.899999618530273,327216.9375,4689079.5,19,T
1696185567.309592,128,1696185567,308535337,GPS1_Frame,42.33480453491211,-71.09730529785156,24.200000762939453,327216.0,4689080.5,19,T
1696185568.3346417,129,1696185568,333597183,GPS1_Frame,42.334808349609375,-71.0973129272461,24.200000762939453,327215.0625,4689081.0,19,T
1696185569.3348703,130,1696185569,333774566,GPS1_Frame,42.33481216430664,-71.09732818603516,24.200000762939453,327213.96875,4689081.5,19,T
1696185570.3347523,131,1696185570,333728551,GPS1_Frame,42.334815979003906,-71.09734344482422,24.299999237060547,327212.75,4689082.0,19,T
1696185571.3105485,132,1696185571,309459686,GPS1_Frame,42.33481979370117,-71.09735870361328,24.200000762939453,327211.65625,4689082.5,19,T
1696185572.3088999,133,1696185572,307753324,GPS1_Frame,42.33482360839844,-71.09736633300781,24.200000762939453,327210.6875,4689082.5,19,T
1696185573.3333426,134,1696185573,332217931,GPS1_Frame,42.3348274230957,-71.09738159179688,24.200000762939453,327209.75,4689083.5,19,T
1696185574.307814,135,1696185574,306716918,GPS1_Frame,42.334835052490234,-71.09739685058594,24.299999237060547,327208.8125,4689084.0,19,T
1696185575.3088856,136,1696185575,307821512,GPS1_Frame,42.3348388671875,-71.09740447998047,24.299999237060547,327207.71875,4689084.5,19,T
1696185576.3073368,137,1696185576,306247234,GPS1_Frame,42.33484649658203,-71.09741973876953,24.399999618530273,327206.78125,4689085.0,19,T
1696185577.3067126,138,1696185577,305747270,GPS1_Frame,42.33485412597656,-71.09742736816406,24.399999618530273,327205.84375,4689086.0,19,T
1696185578.3064933,139,1696185578,305442094,GPS1_Frame,42.334861755371094,-71.09744262695312,24.200000762939453,327204.90625,4689087.0,19,T
1696185579.3092198,140,1696185579,308108806,GPS1_Frame,42.33486557006836,-71.09745025634766,24.100000381469727,327203.96875,4689087.5,19,T
1696185580.3089397,141,1696185580,307822227,GPS1_Frame,42.33487319946289,-71.09746551513672,24.100000381469727,327203.0,4689088.5,19,T
1696185581.3089547,142,1696185581,307879924,GPS1_Frame,42.33488082885742,-71.09747314453125,24.200000762939453,327202.21875,4689089.0,19,T
1696185582.3088477,143,1696185582,307801008,GPS1_Frame,42.33488464355469,-71.09748840332031,24.200000762939453,327201.125,4689090.0,19,T
1696185583.308438,144,1696185583,307376861,GPS1_Frame,42.33488082885742,-71.0975112915039,23.700000762939453,327199.1875,4689089.5,19,T
1696185584.3325768,145,1696185584,331496715,GPS1_Frame,42.334877014160156,-71.0975341796875,23.399999618530273,327197.40625,4689089.0,19,T
1696185585.3319387,146,1696185585,330629348,GPS1_Frame,42.334877014160156,-71.0975570678711,23.0,327195.59375,4689089.0,19,T
1696185586.3320212,147,1696185586,331029653,GPS1_Frame,42.33488082885742,-71.09757232666016,22.600000381469727,327194.25,4689089.5,19,T
1696185587.30835,148,1696185587,307264566,GPS1_Frame,42.33488464355469,-71.09758758544922,22.299999237060547,327193.15625,4689090.0,19,T
1696185588.3117566,149,1696185588,310740709,GPS1_Frame,42.33488845825195,-71.09760284423828,22.100000381469727,327191.78125,4689090.0,19,T
1696185589.333307,150,1696185589,332207441,GPS1_Frame,42.33488845825195,-71.09761810302734,21.799999237060547,327190.5625,4689090.5,19,T
1696185590.3115711,151,1696185590,310471534,GPS1_Frame,42.334896087646484,-71.0976333618164,21.700000762939453,327189.34375,4689091.0,19,T
1696185591.309488,152,1696185591,308394193,GPS1_Frame,42.33489990234375,-71.09764862060547,21.399999618530273,327188.125,4689092.0,19,T
1696185592.3335319,153,1696185592,332562685,GPS1_Frame,42.334903717041016,-71.09765625,21.100000381469727,327187.03125,4689092.5,19,T
1696185593.3090858,154,1696185593,307913303,GPS1_Frame,42.33491134643555,-71.09767150878906,20.899999618530273,327185.9375,4689093.0,19,T
1696185594.3381262,155,1696185594,337144374,GPS1_Frame,42.33491516113281,-71.09768676757812,20.700000762939453,327185.0,4689093.5,19,T
1696185595.3088934,156,1696185595,307741403,GPS1_Frame,42.334922790527344,-71.09769439697266,20.399999618530273,327184.0625,4689094.5,19,T
1696185596.3082666,157,1696185596,307084798,GPS1_Frame,42.33492660522461,-71.09770965576172,20.100000381469727,327183.125,4689095.0,19,T
1696185597.307554,158,1696185597,306414365,GPS1_Frame,42.33493423461914,-71.09771728515625,19.799999237060547,327182.3125,4689095.5,19,T
1696185598.30748,159,1696185598,306380987,GPS1_Frame,42.33494186401367,-71.09773254394531,19.700000762939453,327181.375,4689096.5,19,T
1696185599.3078551,160,1696185599,306770086,GPS1_Frame,42.33494567871094,-71.09774017333984,19.700000762939453,327180.40625,4689097.0,19,T
1696185600.3076143,161,1696185600,306573629,GPS1_Frame,42.33495330810547,-71.0977554321289,19.5,327179.34375,4689098.0,19,T
1696185601.3323593,162,1696185601,331225633,GPS1_Frame,42.334957122802734,-71.09776306152344,19.5,327178.375,4689098.5,19,T
1696185602.3069487,163,1696185602,305861473,GPS1_Frame,42.334964752197266,-71.0977783203125,19.399999618530273,327177.4375,4689099.5,19,T
1696185603.331829,164,1696185603,330788373,GPS1_Frame,42.3349723815918,-71.09779357910156,19.399999618530273,327176.375,4689100.0,19,T
1696185604.3077166,165,1696185604,306622028,GPS1_Frame,42.33497619628906,-71.0978012084961,19.200000762939453,327175.28125,4689100.5,19,T
1696185605.3066158,166,1696185605,305519580,GPS1_Frame,42.33498001098633,-71.09781646728516,19.100000381469727,327174.1875,4689101.0,19,T
1696185606.3071637,167,1696185606,306091070,GPS1_Frame,42.33498764038086,-71.09783172607422,19.0,327173.125,4689102.0,19,T
1696185607.3325775,168,1696185607,331711053,GPS1_Frame,42.334991455078125,-71.09784698486328,18.899999618530273,327172.03125,4689102.5,19,T
1696185608.3078156,169,1696185608,306510448,GPS1_Frame,42.334999084472656,-71.09785461425781,18.899999618530273,327170.9375,4689103.5,19,T
1696185609.307161,170,1696185609,306043386,GPS1_Frame,42.33500671386719,-71.09786987304688,18.899999618530273,327169.875,4689104.0,19,T
1696185610.306397,171,1696185610,305292129,GPS1_Frame,42.33501052856445,-71.09788513183594,18.799999237060547,327168.90625,4689104.5,19,T
1696185611.3072493,172,1696185611,306126832,GPS1_Frame,42.335018157958984,-71.097900390625,18.799999237060547,327167.84375,4689105.5,19,T
1696185612.3075936,173,1696185612,306494235,GPS1_Frame,42.335025787353516,-71.09790802001953,18.700000762939453,327167.03125,4689106.0,19,T
1696185613.3069043,174,1696185613,305816888,GPS1_Frame,42.33502960205078,-71.09791564941406,18.799999237060547,327166.09375,4689106.5,19,T
1696185614.3060858,175,1696185614,304954767,GPS1_Frame,42.33503341674805,-71.09793090820312,18.700000762939453,327165.0,4689107.5,19,T
1696185615.3071494,176,1696185615,306062936,GPS1_Frame,42.33504104614258,-71.09794616699219,18.799999237060547,327163.78125,4689108.0,19,T
1696185616.3331687,177,1696185616,332068443,GPS1_Frame,42.335044860839844,-71.09796142578125,19.0,327162.71875,4689108.5,19,T
1696185617.3054857,178,1696185617,304413557,GPS1_Frame,42.335052490234375,-71.09797668457031,19.0,327161.625,4689109.5,19,T
1696185618.3062983,179,1696185618,305243730,GPS1_Frame,42.335060119628906,-71.09798431396484,19.100000381469727,327160.53125,4689110.0,19,T
1696185619.33316,180,1696185619,332085609,GPS1_Frame,42.33506393432617,-71.0979995727539,19.299999237060547,327159.3125,4689110.5,19,T
1696185620.3327212,181,1696185620,331596136,GPS1_Frame,42.33506774902344,-71.0980224609375,19.5,327157.8125,4689111.5,19,T
1696185621.3311112,182,1696185621,330188035,GPS1_Frame,42.3350715637207,-71.09803009033203,19.600000381469727,327156.75,4689112.0,19,T
1696185622.3072035,183,1696185622,306126117,GPS1_Frame,42.335079193115234,-71.0980453491211,19.700000762939453,327155.65625,4689112.5,19,T
1696185623.3069644,184,1696185623,305878639,GPS1_Frame,42.335086822509766,-71.09806060791016,19.899999618530273,327154.59375,4689113.5,19,T
1696185624.3336413,185,1696185624,332422733,GPS1_Frame,42.33509826660156,-71.09806823730469,20.100000381469727,327153.65625,4689114.5,19,T
1696185625.3086982,186,1696185625,307682752,GPS1_Frame,42.335105895996094,-71.09807586669922,20.299999237060547,327153.25,4689115.5,19,T
1696185626.3083098,187,1696185626,307344913,GPS1_Frame,42.335113525390625,-71.09808349609375,20.5,327152.59375,4689116.5,19,T
1696185627.3087513,188,1696185627,307640552,GPS1_Frame,42.335121154785156,-71.09809112548828,20.600000381469727,327151.9375,4689117.5,19,T
1696185628.3086026,189,1696185628,307495832,GPS1_Frame,42.33512496948242,-71.09809875488281,20.600000381469727,327151.375,4689117.5,19,T
1696185629.3081338,190,1696185629,307086944,GPS1_Frame,42.33512878417969,-71.09810638427734,20.899999618530273,327150.5625,4689118.5,19,T
1696185630.3081145,191,1696185630,307086944,GPS1_Frame,42.33513259887695,-71.0981216430664,20.899999618530273,327149.75,4689118.5,19,T
1696185631.3096454,192,1696185631,308610916,GPS1_Frame,42.33513641357422,-71.09812927246094,20.799999237060547,327149.09375,4689119.0,19,T
1696185632.3088524,193,1696185632,307787179,GPS1_Frame,42.335140228271484,-71.09813690185547,20.899999618530273,327148.125,4689119.5,19,T
1696185633.308621,194,1696185633,307589292,GPS1_Frame,42.33514404296875,-71.09815216064453,20.899999618530273,327147.1875,4689120.0,19,T
1696185634.3342323,195,1696185634,333132982,GPS1_Frame,42.335147857666016,-71.0981674194336,21.0,327145.96875,4689120.5,19,T
1696185635.3093848,196,1696185635,308304548,GPS1_Frame,42.33515167236328,-71.09818267822266,21.299999237060547,327144.71875,4689121.0,19,T
1696185636.333568,197,1696185636,332445859,GPS1_Frame,42.33515167236328,-71.09819793701172,21.399999618530273,327143.625,4689121.0,19,T
1696185637.3331356,198,1696185637,332060575,GPS1_Frame,42.33515548706055,-71.09820556640625,21.600000381469727,327142.53125,4689121.5,19,T
1696185638.3081164,199,1696185638,307152986,GPS1_Frame,42.33515548706055,-71.09822082519531,21.899999618530273,327141.3125,4689121.5,19,T
1696185639.3086193,200,1696185639,307551383,GPS1_Frame,42.33515548706055,-71.09823608398438,22.100000381469727,327140.21875,4689121.5,19,T
1696185640.3325992,201,1696185640,331478118,GPS1_Frame,42.33515930175781,-71.0982437133789,22.299999237060547,327139.40625,4689122.0,19,T
1696185641.3066764,202,1696185641,305593967,GPS1_Frame,42.33516311645508,-71.09825897216797,22.600000381469727,327138.4375,4689122.5,19,T
1696185642.3076606,203,1696185642,306587934,GPS1_Frame,42.33516311645508,-71.0982666015625,22.799999237060547,327137.625,4689122.5,19,T
