Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1698242905.2321281,413,1698242905,231394052,GPS1_Frame,42.34098434448242,-71.08580017089844,16.5,328180.96875,4689743.5,19,T
1698242906.231307,414,1698242906,230913877,GPS1_Frame,42.340965270996094,-71.08576965332031,16.899999618530273,328182.84375,4689741.0,19,T
1698242907.230934,415,1698242907,230613231,GPS1_Frame,42.34095764160156,-71.08576202392578,17.399999618530273,328183.5,4689740.5,19,T
1698242908.2325473,416,1698242908,231890916,GPS1_Frame,42.34095764160156,-71.08576202392578,17.100000381469727,328183.5,4689740.5,19,T
1698242909.2328196,417,1698242909,231972694,GPS1_Frame,42.34095764160156,-71.08576202392578,17.100000381469727,328183.5,4689740.5,19,T
1698242910.2328668,418,1698242910,232112646,GPS1_Frame,42.34095764160156,-71.08576965332031,17.399999618530273,328183.375,4689740.5,19,T
1698242911.2330258,419,1698242911,232506036,GPS1_Frame,42.34095001220703,-71.08576202392578,17.600000381469727,328183.90625,4689739.5,19,T
1698242912.232893,420,1698242912,232268810,GPS1_Frame,42.340938568115234,-71.08574676513672,17.700000762939453,328185.25,4689738.5,19,T
1698242913.2313063,421,1698242913,230892896,GPS1_Frame,42.34092712402344,-71.08570861816406,17.5,328187.8125,4689737.0,19,T
1698242914.2324038,422,1698242914,231783866,GPS1_Frame,42.34092330932617,-71.0856704711914,17.299999237060547,328191.25,4689736.0,19,T
1698242915.231457,423,1698242915,230852365,GPS1_Frame,42.34092330932617,-71.08562469482422,17.100000381469727,328195.09375,4689736.0,19,T
1698242916.2317185,424,1698242916,231185913,GPS1_Frame,42.34093475341797,-71.0855712890625,16.799999237060547,328199.375,4689737.5,19,T
1698242917.232753,425,1698242917,232066154,GPS1_Frame,42.34096145629883,-71.08551788330078,16.5,328203.71875,4689740.5,19,T
1698242918.2325678,426,1698242918,232084989,GPS1_Frame,42.34100341796875,-71.08546447753906,16.299999237060547,328208.21875,4689745.0,19,T
1698242919.2314932,427,1698242919,231101036,GPS1_Frame,42.3410530090332,-71.08541107177734,16.299999237060547,328213.0,4689750.0,19,T
1698242920.2310076,428,1698242920,230733633,GPS1_Frame,42.34110641479492,-71.0853500366211,16.600000381469727,328218.09375,4689756.0,19,T
1698242921.2307837,429,1698242921,230452537,GPS1_Frame,42.341163635253906,-71.08528137207031,16.600000381469727,328223.875,4689762.0,19,T
1698242922.2301633,430,1698242922,229784011,GPS1_Frame,42.341224670410156,-71.08521270751953,16.700000762939453,328229.96875,4689769.0,19,T
1698242923.2307227,431,1698242923,230035781,GPS1_Frame,42.34128952026367,-71.08513641357422,16.600000381469727,328236.46875,4689776.0,19,T
